performance,points
2197.00,1400
2199.00,1399
2200.00,1398
2202.00,1397
2203.00,1396
2205.00,1395
2206.00,1394
2208.00,1393
2209.00,1392
2211.00,1391
2212.00,1390
2214.00,1389
2215.00,1388
2217.00,1387
2218.00,1386
2220.00,1385
2221.00,1384
2223.00,1383
2225.00,1382
2226.00,1381
2228.00,1380
2229.00,1379
2231.00,1378
2232.00,1377
2234.00,1376
2235.00,1375
2237.00,1374
2238.00,1373
2240.00,1372
2241.00,1371
2243.00,1370
2244.00,1369
2246.00,1368
2247.00,1367
2249.00,1366
2251.00,1365
2252.00,1364
2254.00,1363
2255.00,1362
2257.00,1361
2258.00,1360
2260.00,1359
2261.00,1358
2263.00,1357
2264.00,1356
2266.00,1355
2267.00,1354
2269.00,1353
2270.00,1352
2272.00,1351
2274.00,1350
2275.00,1349
2277.00,1348
2278.00,1347
2280.00,1346
2281.00,1345
2283.00,1344
2284.00,1343
2286.00,1342
2287.00,1341
2289.00,1340
2291.00,1339
2292.00,1338
2294.00,1337
2295.00,1336
2297.00,1335
2298.00,1334
2300.00,1333
2301.00,1332
2303.00,1331
2305.00,1330
2306.00,1329
2308.00,1328
2309.00,1327
2311.00,1326
2312.00,1325
2314.00,1324
2315.00,1323
2317.00,1322
2319.00,1321
2320.00,1320
2322.00,1319
2323.00,1318
2325.00,1317
2326.00,1316
2328.00,1315
2329.00,1314
2331.00,1313
2333.00,1312
2334.00,1311
2336.00,1310
2337.00,1309
2339.00,1308
2340.00,1307
2342.00,1306
2344.00,1305
2345.00,1304
2347.00,1303
2348.00,1302
2350.00,1301
2351.00,1300
2353.00,1299
2355.00,1298
2356.00,1297
2358.00,1296
2359.00,1295
2361.00,1294
2362.00,1293
2364.00,1292
2366.00,1291
2367.00,1290
2369.00,1289
2370.00,1288
2372.00,1287
2373.00,1286
2375.00,1285
2377.00,1284
2378.00,1283
2380.00,1282
2381.00,1281
2383.00,1280
2385.00,1279
2386.00,1278
2388.00,1277
2389.00,1276
2391.00,1275
2392.00,1274
2394.00,1273
2396.00,1272
2397.00,1271
2399.00,1270
2400.00,1269
2402.00,1268
2404.00,1267
2405.00,1266
2407.00,1265
2408.00,1264
2410.00,1263
2412.00,1262
2413.00,1261
2415.00,1260
2416.00,1259
2418.00,1258
2420.00,1257
2421.00,1256
2423.00,1255
2424.00,1254
2426.00,1253
2428.00,1252
2429.00,1251
2431.00,1250
2432.00,1249
2434.00,1248
2436.00,1247
2437.00,1246
2439.00,1245
2440.00,1244
2442.00,1243
2444.00,1242
2445.00,1241
2447.00,1240
2448.00,1239
2450.00,1238
2452.00,1237
2453.00,1236
2455.00,1235
2456.00,1234
2458.00,1233
2460.00,1232
2461.00,1231
2463.00,1230
2465.00,1229
2466.00,1228
2468.00,1227
2469.00,1226
2471.00,1225
2473.00,1224
2474.00,1223
2476.00,1222
2477.00,1221
2479.00,1220
2481.00,1219
2482.00,1218
2484.00,1217
2486.00,1216
2487.00,1215
2489.00,1214
2490.00,1213
2492.00,1212
2494.00,1211
2495.00,1210
2497.00,1209
2499.00,1208
2500.00,1207
2502.00,1206
2503.00,1205
2505.00,1204
2507.00,1203
2508.00,1202
2510.00,1201
2512.00,1200
2513.00,1199
2515.00,1198
2517.00,1197
2518.00,1196
2520.00,1195
2521.00,1194
2523.00,1193
2525.00,1192
2526.00,1191
2528.00,1190
2530.00,1189
2531.00,1188
2533.00,1187
2535.00,1186
2536.00,1185
2538.00,1184
2540.00,1183
2541.00,1182
2543.00,1181
2545.00,1180
2546.00,1179
2548.00,1178
2549.00,1177
2551.00,1176
2553.00,1175
2554.00,1174
2556.00,1173
2558.00,1172
2559.00,1171
2561.00,1170
2563.00,1169
2564.00,1168
2566.00,1167
2568.00,1166
2569.00,1165
2571.00,1164
2573.00,1163
2574.00,1162
2576.00,1161
2578.00,1160
2579.00,1159
2581.00,1158
2583.00,1157
2584.00,1156
2586.00,1155
2588.00,1154
2589.00,1153
2591.00,1152
2593.00,1151
2594.00,1150
2596.00,1149
2598.00,1148
2599.00,1147
2601.00,1146
2603.00,1145
2604.00,1144
2606.00,1143
2608.00,1142
2609.00,1141
2611.00,1140
2613.00,1139
2614.00,1138
2616.00,1137
2618.00,1136
2619.00,1135
2621.00,1134
2623.00,1133
2624.00,1132
2626.00,1131
2628.00,1130
2630.00,1129
2631.00,1128
2633.00,1127
2635.00,1126
2636.00,1125
2638.00,1124
2640.00,1123
2641.00,1122
2643.00,1121
2645.00,1120
2646.00,1119
2648.00,1118
2650.00,1117
2652.00,1116
2653.00,1115
2655.00,1114
2657.00,1113
2658.00,1112
2660.00,1111
2662.00,1110
2663.00,1109
2665.00,1108
2667.00,1107
2669.00,1106
2670.00,1105
2672.00,1104
2674.00,1103
2675.00,1102
2677.00,1101
2679.00,1100
2680.00,1099
2682.00,1098
2684.00,1097
2686.00,1096
2687.00,1095
2689.00,1094
2691.00,1093
2692.00,1092
2694.00,1091
2696.00,1090
2698.00,1089
2699.00,1088
2701.00,1087
2703.00,1086
2704.00,1085
2706.00,1084
2708.00,1083
2710.00,1082
2711.00,1081
2713.00,1080
2715.00,1079
2717.00,1078
2718.00,1077
2720.00,1076
2722.00,1075
2723.00,1074
2725.00,1073
2727.00,1072
2729.00,1071
2730.00,1070
2732.00,1069
2734.00,1068
2736.00,1067
2737.00,1066
2739.00,1065
2741.00,1064
2742.00,1063
2744.00,1062
2746.00,1061
2748.00,1060
2749.00,1059
2751.00,1058
2753.00,1057
2755.00,1056
2756.00,1055
2758.00,1054
2760.00,1053
2762.00,1052
2763.00,1051
2765.00,1050
2767.00,1049
2769.00,1048
2770.00,1047
2772.00,1046
2774.00,1045
2776.00,1044
2777.00,1043
2779.00,1042
2781.00,1041
2783.00,1040
2784.00,1039
2786.00,1038
2788.00,1037
2790.00,1036
2791.00,1035
2793.00,1034
2795.00,1033
2797.00,1032
2799.00,1031
2800.00,1030
2802.00,1029
2804.00,1028
2806.00,1027
2807.00,1026
2809.00,1025
2811.00,1024
2813.00,1023
2814.00,1022
2816.00,1021
2818.00,1020
2820.00,1019
2822.00,1018
2823.00,1017
2825.00,1016
2827.00,1015
2829.00,1014
2830.00,1013
2832.00,1012
2834.00,1011
2836.00,1010
2838.00,1009
2839.00,1008
2841.00,1007
2843.00,1006
2845.00,1005
2846.00,1004
2848.00,1003
2850.00,1002
2852.00,1001
2854.00,1000
2855.00,999
2857.00,998
2859.00,997
2861.00,996
2863.00,995
2864.00,994
2866.00,993
2868.00,992
2870.00,991
2872.00,990
2873.00,989
2875.00,988
2877.00,987
2879.00,986
2881.00,985
2882.00,984
2884.00,983
2886.00,982
2888.00,981
2890.00,980
2891.00,979
2893.00,978
2895.00,977
2897.00,976
2899.00,975
2901.00,974
2902.00,973
2904.00,972
2906.00,971
2908.00,970
2910.00,969
2911.00,968
2913.00,967
2915.00,966
2917.00,965
2919.00,964
2921.00,963
2922.00,962
2924.00,961
2926.00,960
2928.00,959
2930.00,958
2932.00,957
2933.00,956
2935.00,955
2937.00,954
2939.00,953
2941.00,952
2943.00,951
2944.00,950
2946.00,949
2948.00,948
2950.00,947
2952.00,946
2954.00,945
2955.00,944
2957.00,943
2959.00,942
2961.00,941
2963.00,940
2965.00,939
2966.00,938
2968.00,937
2970.00,936
2972.00,935
2974.00,934
2976.00,933
2978.00,932
2979.00,931
2981.00,930
2983.00,929
2985.00,928
2987.00,927
2989.00,926
2991.00,925
2992.00,924
2994.00,923
2996.00,922
2998.00,921
3000.00,920
3002.00,919
3004.00,918
3006.00,917
3007.00,916
3009.00,915
3011.00,914
3013.00,913
3015.00,912
3017.00,911
3019.00,910
3021.00,909
3022.00,908
3024.00,907
3026.00,906
3028.00,905
3030.00,904
3032.00,903
3034.00,902
3036.00,901
3037.00,900
3039.00,899
3041.00,898
3043.00,897
3045.00,896
3047.00,895
3049.00,894
3051.00,893
3053.00,892
3055.00,891
3056.00,890
3058.00,889
3060.00,888
3062.00,887
3064.00,886
3066.00,885
3068.00,884
3070.00,883
3072.00,882
3074.00,881
3075.00,880
3077.00,879
3079.00,878
3081.00,877
3083.00,876
3085.00,875
3087.00,874
3089.00,873
3091.00,872
3093.00,871
3095.00,870
3097.00,869
3098.00,868
3100.00,867
3102.00,866
3104.00,865
3106.00,864
3108.00,863
3110.00,862
3112.00,861
3114.00,860
3116.00,859
3118.00,858
3120.00,857
3122.00,856
3124.00,855
3125.00,854
3127.00,853
3129.00,852
3131.00,851
3133.00,850
3135.00,849
3137.00,848
3139.00,847
3141.00,846
3143.00,845
3145.00,844
3147.00,843
3149.00,842
3151.00,841
3153.00,840
3155.00,839
3157.00,838
3159.00,837
3161.00,836
3163.00,835
3164.00,834
3166.00,833
3168.00,832
3170.00,831
3172.00,830
3174.00,829
3176.00,828
3178.00,827
3180.00,826
3182.00,825
3184.00,824
3186.00,823
3188.00,822
3190.00,821
3192.00,820
3194.00,819
3196.00,818
3198.00,817
3200.00,816
3202.00,815
3204.00,814
3206.00,813
3208.00,812
3210.00,811
3212.00,810
3214.00,809
3216.00,808
3218.00,807
3220.00,806
3222.00,805
3224.00,804
3226.00,803
3228.00,802
3230.00,801
3232.00,800
3234.00,799
3236.00,798
3238.00,797
3240.00,796
3242.00,795
3244.00,794
3246.00,793
3248.00,792
3250.00,791
3252.00,790
3254.00,789
3256.00,788
3258.00,787
3260.00,786
3262.00,785
3264.00,784
3266.00,783
3268.00,782
3270.00,781
3272.00,780
3274.00,779
3276.00,778
3278.00,777
3280.00,776
3282.00,775
3284.00,774
3286.00,773
3288.00,772
3291.00,771
3293.00,770
3295.00,769
3297.00,768
3299.00,767
3301.00,766
3303.00,765
3305.00,764
3307.00,763
3309.00,762
3311.00,761
3313.00,760
3315.00,759
3317.00,758
3319.00,757
3321.00,756
3323.00,755
3325.00,754
3327.00,753
3330.00,752
3332.00,751
3334.00,750
3336.00,749
3338.00,748
3340.00,747
3342.00,746
3344.00,745
3346.00,744
3348.00,743
3350.00,742
3352.00,741
3354.00,740
3356.00,739
3359.00,738
3361.00,737
3363.00,736
3365.00,735
3367.00,734
3369.00,733
3371.00,732
3373.00,731
3375.00,730
3377.00,729
3379.00,728
3382.00,727
3384.00,726
3386.00,725
3388.00,724
3390.00,723
3392.00,722
3394.00,721
3396.00,720
3398.00,719
3401.00,718
3403.00,717
3405.00,716
3407.00,715
3409.00,714
3411.00,713
3413.00,712
3415.00,711
3418.00,710
3420.00,709
3422.00,708
3424.00,707
3426.00,706
3428.00,705
3430.00,704
3432.00,703
3435.00,702
3437.00,701
3439.00,700
3441.00,699
3443.00,698
3445.00,697
3447.00,696
3450.00,695
3452.00,694
3454.00,693
3456.00,692
3458.00,691
3460.00,690
3463.00,689
3465.00,688
3467.00,687
3469.00,686
3471.00,685
3473.00,684
3475.00,683
3478.00,682
3480.00,681
3482.00,680
3484.00,679
3486.00,678
3489.00,677
3491.00,676
3493.00,675
3495.00,674
3497.00,673
3499.00,672
3502.00,671
3504.00,670
3506.00,669
3508.00,668
3510.00,667
3513.00,666
3515.00,665
3517.00,664
3519.00,663
3521.00,662
3524.00,661
3526.00,660
3528.00,659
3530.00,658
3532.00,657
3535.00,656
3537.00,655
3539.00,654
3541.00,653
3543.00,652
3546.00,651
3548.00,650
3550.00,649
3552.00,648
3555.00,647
3557.00,646
3559.00,645
3561.00,644
3563.00,643
3566.00,642
3568.00,641
3570.00,640
3572.00,639
3575.00,638
3577.00,637
3579.00,636
3581.00,635
3584.00,634
3586.00,633
3588.00,632
3590.00,631
3593.00,630
3595.00,629
3597.00,628
3599.00,627
3602.00,626
3604.00,625
3606.00,624
3609.00,623
3611.00,622
3613.00,621
3615.00,620
3618.00,619
3620.00,618
3622.00,617
3624.00,616
3627.00,615
3629.00,614
3631.00,613
3634.00,612
3636.00,611
3638.00,610
3640.00,609
3643.00,608
3645.00,607
3647.00,606
3650.00,605
3652.00,604
3654.00,603
3657.00,602
3659.00,601
3661.00,600
3664.00,599
3666.00,598
3668.00,597
3670.00,596
3673.00,595
3675.00,594
3677.00,593
3680.00,592
3682.00,591
3684.00,590
3687.00,589
3689.00,588
3691.00,587
3694.00,586
3696.00,585
3698.00,584
3701.00,583
3703.00,582
3706.00,581
3708.00,580
3710.00,579
3713.00,578
3715.00,577
3717.00,576
3720.00,575
3722.00,574
3724.00,573
3727.00,572
3729.00,571
3731.00,570
3734.00,569
3736.00,568
3739.00,567
3741.00,566
3743.00,565
3746.00,564
3748.00,563
3751.00,562
3753.00,561
3755.00,560
3758.00,559
3760.00,558
3763.00,557
3765.00,556
3767.00,555
3770.00,554
3772.00,553
3775.00,552
3777.00,551
3779.00,550
3782.00,549
3784.00,548
3787.00,547
3789.00,546
3791.00,545
3794.00,544
3796.00,543
3799.00,542
3801.00,541
3804.00,540
3806.00,539
3809.00,538
3811.00,537
3813.00,536
3816.00,535
3818.00,534
3821.00,533
3823.00,532
3826.00,531
3828.00,530
3831.00,529
3833.00,528
3836.00,527
3838.00,526
3840.00,525
3843.00,524
3845.00,523
3848.00,522
3850.00,521
3853.00,520
3855.00,519
3858.00,518
3860.00,517
3863.00,516
3865.00,515
3868.00,514
3870.00,513
3873.00,512
3875.00,511
3878.00,510
3880.00,509
3883.00,508
3885.00,507
3888.00,506
3890.00,505
3893.00,504
3895.00,503
3898.00,502
3900.00,501
3903.00,500
3906.00,499
3908.00,498
3911.00,497
3913.00,496
3916.00,495
3918.00,494
3921.00,493
3923.00,492
3926.00,491
3928.00,490
3931.00,489
3934.00,488
3936.00,487
3939.00,486
3941.00,485
3944.00,484
3946.00,483
3949.00,482
3952.00,481
3954.00,480
3957.00,479
3959.00,478
3962.00,477
3965.00,476
3967.00,475
3970.00,474
3972.00,473
3975.00,472
3978.00,471
3980.00,470
3983.00,469
3985.00,468
3988.00,467
3991.00,466
3993.00,465
3996.00,464
3999.00,463
4001.00,462
4004.00,461
4006.00,460
4009.00,459
4012.00,458
4014.00,457
4017.00,456
4020.00,455
4022.00,454
4025.00,453
4028.00,452
4030.00,451
4033.00,450
4036.00,449
4038.00,448
4041.00,447
4044.00,446
4046.00,445
4049.00,444
4052.00,443
4054.00,442
4057.00,441
4060.00,440
4063.00,439
4065.00,438
4068.00,437
4071.00,436
4073.00,435
4076.00,434
4079.00,433
4082.00,432
4084.00,431
4087.00,430
